Latitude,Longitude,Rainfall (mm),Temperature (C),Humidity (%),River Discharge (m3/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
19.683325196346477,79.18623750909516,276.42000438202643,44.13215790848907,40.729048464950026,1272.0463002024867,12.619563311402802,2762.304890973485,Desert,Sandy,8902.776428886473,1,0,1
16.563424327390354,90.59402143282075,377.2689880755519,18.169015873612885,78.26613349647201,358.44343250424015,2.78559010123004,4815.281377840814,Water Body,Silt,9041.042132676825,1,0,0
14.739145368625387,89.01888973466762,19.174525462703652,23.397460816096356,77.27381879376993,3083.270644964905,3.206963164860648,3754.114114139095,Agricultural,Peat,2995.8196777530343,0,0,0
16.149130468352695,69.72625970928286,13.541827414103869,22.597298663735373,97.71156638794976,16.144425761255853,11.78965461675736,1702.1371022893477,Urban,Sandy,8388.091404916186,1,1,0
31.300999555609653,84.8637409790981,41.67466346042603,17.160379753779075,44.83126603539169,3962.9281213602385,5.158938000058404,1822.8560525696569,Forest,Clay,8400.429099214945,1,1,0
34.94761355532376,71.77549112682327,218.78266257357132,44.16679793914368,95.07616670244744,1215.6026287946115,5.99551507540955,1518.0859889321075,Water Body,Peat,7050.718496789412,1,0,0
19.747978141299427,96.05225599468714,117.72507281347156,16.799222599406814,69.0280482790188,1496.085379874587,5.657389162904593,3151.041351091161,Water Body,Peat,2411.4619542402384,1,0,0
34.277219061842416,91.53081757831903,492.1306472078923,40.70066711982989,59.62469687920964,1719.8949353674325,3.192487511123234,486.5774484765878,Agricultural,Sandy,1078.504398978637,1,1,1
17.323375336188576,71.18199023616648,271.14506950568347,38.044842737305174,73.42731022505727,3817.764708591434,14.081914384187618,1450.0020690144438,Desert,Peat,6180.282072206769,0,1,1
21.816672603969955,71.53080793178268,331.2078730405793,26.27601262414378,76.22043612684695,1328.7093577535452,12.087899536248477,2491.0723786272492,Urban,Clay,6539.197166678081,1,0,1
14.554840936663993,85.23974179246595,139.41006812334834,15.56422087889397,33.75432230873932,1422.3544694352552,3.758086606639777,2676.0853517353357,Urban,Clay,9702.216541529713,1,1,0
26.573805223099477,78.00178605102232,160.8984542938044,15.182877149456086,80.13724028282058,2704.9596907684013,1.5913076039382457,3037.038348256041,Forest,Silt,3981.5900680827976,0,0,0
36.39045234006946,69.01226991312016,167.73095707057794,21.1198152208177,78.01382115735812,2315.0026431458264,5.589152860454504,3986.12493025835,Forest,Sandy,7227.22150890528,1,0,0
25.50129978525798,83.70760372715854,349.3678525751503,29.81629740101379,99.80258271590232,4777.848444171882,6.22962638587235,816.1821340093122,Forest,Loam,8791.563054162067,1,0,1
18.376608439292916,79.24750789088957,236.85310384465424,28.73729934555454,92.95582245379804,1316.9829104033636,0.10638201607078346,1125.076116356878,Forest,Clay,7988.2015663213415,0,0,0
26.786705933725322,70.93121827878053,258.8418262650372,32.558777296947824,74.77281853474332,459.45621635254395,13.307282345221456,4361.564015523615,Agricultural,Loam,4042.7895914201226,0,1,0
11.56469967549624,91.2556913754235,296.0014910796727,38.15877928982286,76.98909704773223,2704.9073729461074,12.76925832638086,4155.794628292883,Agricultural,Peat,2394.651370624242,1,1,1
33.77111332769656,94.53722619308537,384.4058281191085,26.32063844580617,95.67885070676682,922.5978933619073,12.752449319245592,4107.853623001438,Forest,Sandy,319.88857282808203,1,0,1
22.589434572615254,89.94122408640976,45.18487425623907,19.81091086527952,97.37426183873399,2068.1335013794583,12.087048809944024,1043.078894906851,Forest,Sandy,7580.877665656577,1,1,1
21.03114251914962,91.85024699047204,388.4369561094108,39.00146750485272,86.1572157772102,935.9897178266364,10.996888872132713,291.2833616660193,Forest,Clay,3847.8401175765753,1,1,1
24.990078865152057,74.2782264507174,281.61753443758994,24.980720439936327,81.39148364057287,4404.849443625374,9.517810436603956,2617.074293927299,Urban,Clay,5018.589689911602,0,0,1
26.118732020892672,75.64361557663943,334.54772242762857,23.606456933800523,28.909265869191287,1637.2481615950169,14.404338860480419,4350.213973977125,Agricultural,Sandy,9822.87593208664,0,1,1
10.081498380568878,74.04729866867645,163.77588242038098,37.929361152877064,86.42577531845086,3874.3375267087395,10.675948743937708,1187.5844158861132,Water Body,Loam,47.81873048447905,1,0,0
27.79589941547867,90.18683950960136,204.69341840822457,43.02418314249434,40.25565427646324,4743.016965571157,9.453676334322836,4521.001505940267,Agricultural,Sandy,2755.1298489560627,0,0,0
15.016018729150357,95.48959528910041,115.58290982696012,42.448838460322705,65.10274368153702,4702.752900885456,11.832376318403544,707.662508780269,Agricultural,Silt,9810.998747335638,1,1,1
28.704626342691103,88.78827899528318,489.64999870870264,19.123272775715357,52.42979763502682,2624.0054832499072,3.6939948709996866,1490.4809996482272,Urban,Sandy,4879.619003802101,1,1,1
31.853509037141706,93.56253618150713,248.50148625515834,30.09474460407899,47.64858405097928,4916.275531899995,14.507183039788806,1491.4411854809516,Urban,Loam,9376.596823781872,1,1,1
31.31479671902309,86.522273751612,498.03845789829893,17.786108511845203,44.820000117364806,3279.6860918822013,0.2874296504560331,755.5008493593956,Forest,Peat,8514.023494755267,1,0,1
24.022528054828783,79.24213711620517,244.89298903063317,43.829278767191994,88.43416645259919,642.4446835059822,9.72607455737512,4363.890864179229,Desert,Loam,7116.5216136993595,0,1,0
23.08492687701178,80.34708683297885,109.87563219203366,21.456836576305182,81.53088965374754,4441.884715291188,1.1564130064843514,2062.949713901187,Agricultural,Sandy,7137.473401566008,1,1,0
12.14340287884294,70.18432153285474,253.72619836842836,20.922887242973243,61.87590019269612,2343.4462087678867,12.799588528429048,953.2872570004569,Desert,Sandy,46.36755389939018,0,0,1
30.485038361690933,68.91225866213476,19.7977858995389,41.666570190194385,73.15843950915655,763.4714389696701,14.514601795137104,736.2212446888583,Water Body,Peat,2971.99231819244,0,0,0
15.870872032954717,88.16879252148324,452.38490071097567,44.035516653658945,98.76223602752071,3957.1087770463637,6.1291609468875965,2104.5705140903674,Forest,Silt,4408.632615329291,0,0,1
22.40416726172045,80.71443786832424,409.27512559722055,35.9289677788577,51.80281086223545,3122.0150378880226,12.85747044908044,86.44195356593609,Agricultural,Clay,5198.047660140353,0,0,1
16.243948694897984,84.01423697358426,362.91026034714235,18.630151010976746,64.08804848076599,4410.604858053518,5.035820169316257,605.280470479998,Urban,Loam,4438.47618847529,0,1,1
11.881022526991101,84.17217618105008,304.91335772123,29.575668316220217,62.68189700595883,4136.612316615715,2.391055416840253,18.490427576892678,Urban,Loam,4364.8470301155485,1,1,1
26.257173209860362,76.04389858666573,289.91711683518156,39.49815282184811,94.87779001213882,1600.552130780492,4.149740898983935,121.92733118262078,Desert,Sandy,8626.130762728808,0,1,1
9.575629009864212,81.80088281405523,498.36410703973144,32.17431551124736,48.12499340886873,1281.572824996855,4.527629465352344,4986.868634240028,Urban,Loam,9696.03176780417,1,0,0
29.7107117896598,81.65204642836336,138.99871700996897,18.97784564185004,98.90038001741962,3669.1427411474724,9.460020563978258,2244.446080111581,Desert,Peat,8470.342629659164,0,0,0
17.210017062572383,79.26438941560785,389.842182682789,20.156632485096836,44.3758090858548,2866.564322233257,11.94222056711304,3644.6238925921148,Forest,Silt,6911.531859402518,1,0,1
8.003906097130074,91.79958611863104,290.70238510682873,40.92425027504415,28.712562825922568,349.37405091566063,3.0782482109559828,3685.403743412653,Desert,Sandy,7362.9170230803675,0,0,0
22.822745037879663,81.08375610694029,487.9402718794426,30.810874910624502,35.309883619364484,908.1889964772827,1.323093941315296,4402.037379787918,Agricultural,Clay,7373.301073139964,1,1,1
9.358705347300491,85.50569121067365,413.9015916491262,36.17510321300137,54.09770734913745,756.7672340516085,3.324777643039752,518.728920143039,Urban,Peat,7997.040626181569,0,0,1
16.008917176806087,93.97008349104395,499.26255649479634,26.191875786991943,71.9804759866598,2948.9844142899933,4.448067336182733,2628.3625093106616,Urban,Clay,559.150670229015,1,0,1
28.50231813621577,93.12077506290875,294.1624972312232,30.974567487565245,61.34601760192156,428.8113158377699,4.197219899918375,1608.5968038391595,Agricultural,Loam,747.839327963844,1,1,1
9.81799902703411,93.82224390959578,102.27197877246752,44.313094211630755,50.10225412595556,1038.504684459113,3.2992569794257722,2742.411678416369,Water Body,Loam,973.7597310298806,0,0,0
32.34081627832407,75.83014489748541,251.8435178473669,24.89109110904414,64.96266125654205,2726.88247906804,6.990003086730967,1660.597632777479,Forest,Silt,9111.835189123487,0,1,1
8.11077775709891,69.01449216093383,355.5555670252873,35.24365582524823,87.10450210517345,665.2840495459134,12.839742672161728,918.2897385875926,Desert,Clay,6217.952097961959,1,0,1
15.157892206855166,75.57093719696455,387.18019309079403,20.175166715856893,87.11448221107838,1241.3590789803957,1.5052274941112498,3364.136134956725,Forest,Peat,4553.216917229012,1,0,0
29.48621762841007,76.08251302300056,0.25499450797178413,18.65219655781,78.09823105457846,4533.955169164756,12.930450403169985,192.14470432918128,Agricultural,Clay,7702.3444839427475,0,0,1
17.171834342149896,94.37144947502406,252.51354425114704,38.50920333777089,96.1958766594674,3485.587592361927,7.455126465076737,4476.92763426931,Forest,Clay,2201.083461811134,1,1,1
10.954879253914392,86.82803925230115,117.61728998532328,40.323246299614965,67.21637339502705,1534.4071398662045,9.907020095203864,731.3272637424062,Water Body,Clay,8050.142503871145,1,0,0
18.446783645212406,70.36941482846463,437.4559166273942,35.04935086048246,20.612611012327122,4386.775611771405,12.230506809053722,3075.721139657011,Forest,Clay,3458.5764188919743,1,0,1
15.841405305151241,71.92597928432193,76.45272202511427,19.74587512633425,43.27437062497261,1251.4240413498223,4.564904003596702,3771.023805472795,Desert,Loam,6344.723662211942,1,0,0
32.438645162656094,72.51460764071729,333.2281247874167,22.21763896927616,46.25781635920806,2945.413551572984,14.313519078121185,364.6373773644657,Agricultural,Silt,9874.545092093389,0,0,1
17.08708960996915,86.28223069689878,133.0310951624624,42.33527124285335,63.78608618426942,1842.47168822124,1.2560439992737344,4516.4728398473035,Water Body,Peat,718.7829278997349,0,0,0
30.87904168150421,89.3270067397031,178.27107160713612,23.66112146399269,92.39115771099857,3760.747046794611,7.914996668336216,1780.885929930298,Water Body,Sandy,9574.90482260244,0,0,1
33.86429219951131,92.92967340639649,470.2796303784224,39.565815485913525,87.04919708344752,1857.936779689673,3.8220505319786504,4983.632128704787,Water Body,Loam,7677.944721879123,1,0,0
20.58070516771936,95.27845997338105,120.22406270403974,23.578118667312047,38.573838824664634,1244.3083633629421,6.119194461017735,343.9096022339178,Urban,Loam,4454.302668596512,0,1,0
34.38835117177737,73.84943216420682,47.50138091146533,43.18387707970304,61.551218875525535,3038.5230373385507,6.732961923968411,3583.8669726311095,Forest,Peat,1025.301699293083,1,1,0
18.942223564932593,76.98340205699742,34.64245072211292,42.43358738511009,72.73189083431693,3726.702208583838,13.717675846784283,803.5722183548821,Desert,Peat,1116.9846584959587,0,1,1
35.95827407821314,74.96936354160009,252.30755504973106,16.29789520886364,99.0009232504918,2681.818440927236,6.623722854612191,2013.4630536678155,Urban,Silt,5824.319307179224,0,1,1
10.589396211241615,78.40408545651799,320.855741142144,38.11241960602226,22.50422554882464,3581.4414284498057,10.469218046811816,2216.062343262002,Desert,Sandy,5254.492394554493,1,0,1
27.92355872859404,94.52528811528873,163.6468217854436,20.083852807032212,57.11018534162557,2110.0810268228634,14.276447587962924,2030.774228593742,Desert,Loam,5353.954516946108,1,1,1
22.32060717325093,84.67826444124148,345.1298708965404,21.458148777191447,99.04869232061762,3977.2307252995383,7.4179887187899665,1687.865366138413,Desert,Silt,2779.4593158487723,1,1,1
19.241815358213763,89.40756502241047,30.516859286618903,28.795356369944273,98.1764637622476,2925.1233977227303,6.124648932322357,3836.0476037055746,Desert,Loam,917.7138248919603,0,1,0
26.348644483709425,82.21345784767668,428.6673224614384,32.2895444924835,46.45812140781033,981.2499239233363,14.594526650278963,4099.447645587602,Forest,Silt,7994.398167089847,1,0,1
28.411855657395606,68.8368794867476,408.2836048696189,24.77399156911476,20.001338900634778,4453.758515502437,12.415145324424666,1678.070917191421,Forest,Silt,2217.656771121327,0,1,1
8.126534819858964,69.86166909393661,492.7481356960428,32.26150096662627,66.93876679618673,4184.119789647201,14.096593623519066,2413.224557718351,Desert,Sandy,6453.890403871246,1,1,1
12.841639573668763,83.59976790676869,468.2524904509227,20.119751140234097,89.35510806343125,4819.561045864105,5.958378401044672,2108.78998815139,Desert,Clay,3648.395113879087,1,0,1
28.678335468395243,88.84488200978075,178.09858195946404,15.670129631431113,45.943777934231136,2845.0425818534363,10.444865858389859,2967.5843263826505,Water Body,Loam,6340.291746547433,1,0,0
27.325176993767986,74.24458529833322,199.6376920077886,32.136731650852894,94.74159718670161,3378.704920486223,3.744158613642949,751.3301262798138,Urban,Silt,7694.118969801508,0,1,1
36.01537764873164,88.93537764577681,372.9824237391298,30.522457798869567,46.61619496890104,4317.896181146562,12.987330133055083,4028.4247055684336,Forest,Silt,1939.7958786804793,1,1,1
30.070095917272706,91.50930743102185,67.0413859774916,35.689618922277745,68.81610559780553,262.95666046583455,13.996187665078724,3985.0635906526586,Water Body,Peat,137.2505257223855,0,0,0
35.572408524208804,79.94502687250123,157.00735512241744,34.494661859034736,77.7636858545308,4561.023166944447,4.01799680593227,2952.06579289045,Agricultural,Clay,2791.0678448759118,0,1,1
28.373674544509402,89.64615775247904,59.27046848782413,41.92459140701867,47.63326115962894,1355.8171044564538,1.5739861091786285,3730.7211396807156,Water Body,Peat,9612.79636952507,0,0,0
16.64351405054385,79.71686855952534,227.4432245364157,28.784058604846376,48.1765129615424,285.2184084580528,3.0110211881271978,4942.5258395120545,Urban,Clay,1831.0879726635287,1,1,0
11.055582745274837,87.67216825419558,276.0021399426588,15.251084240788261,57.59958637470192,1188.0349342037794,9.49248195874799,4612.540040115259,Agricultural,Sandy,4733.388791579424,1,1,1
30.67289203700313,90.15591443026675,105.5802349813762,33.91958044790562,86.817874248366,2931.799816858052,4.082749306455876,3057.244744329076,Desert,Sandy,3733.9316961818813,1,0,0
26.68032742280156,96.76587193093522,13.315843457052502,35.253972888096555,28.068061404978273,239.23499370853696,9.579162525907579,2557.0071188032366,Water Body,Peat,3095.36804776945,1,0,0
9.39739435940559,78.0165031998443,359.67791587526153,30.64484968187909,70.51835083190332,3.823831612490558,5.2528305226421566,2672.6353070111954,Urban,Peat,7309.21418890687,1,1,1
18.441463511128372,79.92018263666372,10.002582213084255,35.67914610723647,74.18783434474079,3196.8133656620425,13.752531640482209,2333.0725171422378,Water Body,Clay,7216.762554790158,0,0,0
35.7471946490443,72.80298172289497,486.70130446417807,24.70751439708458,64.62982079913093,2266.936737188506,6.788965259663866,2401.1298879226224,Urban,Clay,7801.325511531799,0,0,1
22.511633225595837,73.9181186936524,110.80362837119773,19.464249095732377,94.86707099004981,4221.6512550763455,7.464329294286494,3660.1850536725256,Water Body,Peat,3391.7378659422825,1,1,0
20.549144944571434,88.10845507535295,331.9500460581455,34.9366099186922,68.15925735476374,1287.7364342930803,5.220974448676515,4960.608154174374,Urban,Peat,3592.0732975949645,0,0,0
21.273288549619526,94.59432211447981,217.37586311999456,22.35559287646586,70.766140086163,1403.538021625743,1.095567572411587,226.57148624859292,Desert,Silt,5472.468881312401,0,0,0
14.057598996149748,79.44354359817598,29.8369301685536,28.689477278526144,67.9808022331872,387.7320195458328,7.4045434066781155,1150.9406097672475,Urban,Loam,37.90466692496164,1,0,0
18.69250795507906,73.2154889582307,236.09180331723374,29.748681918349458,77.76150199425336,2692.5583996397113,11.615466784931108,1051.038184265503,Forest,Peat,9538.279152503588,0,1,1
18.724584423628123,76.26788548210683,258.3803171483998,29.31598651405165,30.832753252311562,1829.5219494688686,14.295221292837104,4164.280900438254,Water Body,Clay,2344.486167869879,1,1,1
9.5182955854367,81.19649943943602,427.3416040464342,32.953474310398676,91.54210588194456,1698.5392424286283,1.1486342592829462,2098.619253296613,Agricultural,Silt,1723.6613405521227,1,1,1
30.259461227019628,76.42885955159568,366.174534823949,15.883611267775766,23.39938583352426,2288.1633710905676,11.960962896027201,2625.6613356080697,Agricultural,Sandy,6373.780243867932,0,0,1
20.07862852521249,74.77379341053413,39.65123737669318,44.69047484790264,71.25951680431858,4248.43688394352,4.00592174193269,2345.76167646176,Agricultural,Sandy,8481.039661664796,1,0,0
31.843216717676274,89.34355017395531,104.58134171613254,36.48931421815713,69.23847457624863,525.9429793281467,12.342257763946204,4268.406434408119,Urban,Sandy,6419.481088248876,1,0,0
32.66009203247697,68.22750271597808,155.94384210747387,27.76163345396288,36.649690194132276,2617.968137600814,5.130203551004916,2498.5990054375466,Agricultural,Silt,6292.047468772598,1,1,0
14.147827586261084,83.63768529275801,58.20384323240974,20.73990090870733,23.256877894730927,982.1750184739175,1.7164985975492804,3339.2299582452288,Urban,Peat,4883.882168241219,0,0,0
27.063250982933727,91.01923740386286,228.44953545724528,17.40531967330069,31.106831763848728,1061.9559867812477,9.180288312310457,97.41759360090418,Agricultural,Loam,8906.879079809136,0,0,1
21.69617232072647,75.72062030320657,492.15459543126775,35.16571261878366,41.733764396097726,1283.676060194665,13.408565850797618,3262.272222835576,Agricultural,Sandy,9672.18655469125,1,0,1
33.52454539972307,85.4954538077485,257.3063956188808,24.50866844875675,90.56845524472351,2297.008463635307,2.7238322463647338,1204.7585747548312,Desert,Peat,5952.642653080683,0,0,0
14.25647969611717,87.39810306293992,370.9410841615847,21.88435374749604,88.45875233439922,2472.000246537279,0.3270750937679029,4334.343029567086,Desert,Sandy,788.7837766541638,1,0,0
27.65658280899128,86.9957161957476,341.46889884967305,26.398631613370004,25.10844594128414,4357.55630815777,13.257625967815972,3757.7709427732793,Desert,Sandy,1008.8412754464692,1,0,1
25.624811545328953,80.92963939176282,424.95571754606897,32.787692634231306,43.14144064245479,4460.560703188833,10.467444260631721,546.4344985605512,Water Body,Sandy,4192.308451876338,0,0,1
16.56374284958315,78.0507616483976,107.86174523280472,35.15115650052003,91.1452994599243,2933.3210152204088,12.130442615775038,517.3580179433607,Urban,Clay,4922.329564435658,1,0,0
11.961426205884006,92.24179811780658,376.91313084651415,34.3551020806359,38.932722275569624,1407.0207782693305,0.8975669414946669,1464.991436832862,Urban,Silt,6405.732237129466,1,1,0
26.89755305384102,89.99493275299606,440.67762015287474,40.89796750475921,99.67722430567095,4092.1849545478476,13.356829090831333,628.8179756315254,Desert,Silt,9933.545927151918,0,0,1
29.41932628583759,77.31640002900346,85.75491149012137,21.56272293210346,40.54721566298453,3964.4099676824053,6.287340522027794,3701.6395111121365,Desert,Clay,7078.186179863644,1,1,0
17.15319296913715,70.98755663882397,173.40110989400188,34.102384895914064,79.12906053367998,3989.767163499849,13.464257504077162,4934.082485620674,Agricultural,Sandy,8733.225930483795,0,0,0
26.7001455166471,70.08241881791861,485.05088216578076,18.03343128558282,53.36473388571149,81.83791751184721,0.973870764052604,3276.2836632510284,Agricultural,Silt,9427.651901206347,1,0,0
19.458796320733594,70.73400335906915,390.3939229898962,31.438040696975335,30.899564163561966,3769.319290033998,13.272115719138641,1245.2334773313385,Agricultural,Silt,1956.7187779222972,1,0,1
28.682999615195914,84.90321147456925,141.2954162687662,32.51875207469014,40.41236906630431,4263.597285654573,10.100648088267155,2821.361958602962,Water Body,Silt,3336.5841535533127,1,0,0
13.77724297192754,69.4982030990407,281.9708848222435,21.487118968025207,74.00944604971612,3025.164691549834,8.314027591829031,4028.245643045649,Desert,Sandy,6879.776276294672,0,0,0
33.81623507644906,77.77087937395711,202.1630614247394,26.750793899737104,46.964512162916,3756.2209896910185,0.926712366534927,4811.037222441045,Desert,Sandy,6529.452466010197,1,1,0
16.33487829750181,89.84279135551265,244.98258816356494,39.81578668751408,68.33025764803827,3880.851034144597,10.326262940439623,25.358688248700577,Desert,Silt,4232.283729837944,0,0,1
18.665793644928435,76.53609682894597,177.58309569535425,19.452271612588902,36.44248342151677,2532.917028588445,8.966612590257906,2618.451456759967,Agricultural,Loam,8540.82842167085,1,1,0
9.684666610330144,90.13593423822377,139.6655092651703,28.035185928475208,55.88647777462406,4068.1035810765943,10.894333815555294,2266.071394721165,Water Body,Peat,9809.436194424918,0,1,1
11.233854157317015,89.6185441080046,337.38152069570936,42.98199213634356,60.979662422738045,3961.4548675053798,10.750752129010142,2072.4636316259543,Forest,Peat,3983.9810817121947,0,1,1
22.959995178657515,75.12898684636328,389.27090754305874,30.123267830988027,53.02276506514595,4580.521784816676,6.656014847209347,2519.1885316210264,Forest,Sandy,3474.152060012554,0,1,1
15.760187625111174,89.13584322268962,436.9785613736724,36.75401135499861,35.833442508047504,4606.868160593509,3.0702182602912336,2017.5301090882585,Agricultural,Loam,2881.8392487065103,0,1,1
32.22892654652364,89.68552250989092,77.66498365909402,39.80598118666653,56.924281968539006,2648.5729150599045,13.784524792846065,1720.0775121390311,Agricultural,Loam,5612.628544108582,1,1,1
8.426108270993662,79.52616384434378,411.4277618226203,21.113231245364773,75.43204484312243,157.46920037768786,13.883843800314445,574.0388066235774,Desert,Loam,6122.330456475745,0,1,1
18.993727411486148,74.10219402850403,127.40041223853177,21.54651706598797,97.19245302606888,95.53453224373676,3.178969506453908,2499.2280138969063,Urban,Clay,1820.3374989425336,0,0,0
17.783020856303686,83.1168533998642,213.6681949550253,37.75774368295151,83.16172963823595,4694.633508031143,9.45979973696399,4105.257076207943,Agricultural,Clay,2820.1259930302626,1,0,0
8.56050129661043,94.7205300520057,450.72184292462333,37.599202145292026,32.91763852152371,1686.8054294753965,3.043058039089171,523.6616574729075,Agricultural,Silt,1207.0081179876458,0,1,1
11.606683571014797,86.5488852405298,227.251800491301,16.805499619188573,41.816147984283205,1887.666015291719,12.91836767719086,3692.4567997685363,Forest,Loam,9043.96537601909,0,0,1
19.995637572640423,73.01475243119057,98.5317670221581,24.67494722084893,26.305911636268,2349.540147010077,1.4731997662072938,1338.8305925214318,Agricultural,Peat,6484.657041919098,1,1,0
22.293072948975954,87.79995081727208,79.9343276185589,26.955974757253138,30.851961940806234,1328.99498600602,14.852960706733876,1906.2165798761898,Urban,Clay,5560.23472903081,1,1,1
19.724402670391203,80.3888877911732,236.4918833260669,39.871212104134614,40.054637189475805,2952.07097405857,9.162928709042651,4940.423514162571,Desert,Sandy,9237.941590484346,1,0,0
23.39719267395072,85.15433512330581,381.33621198827706,27.65586766289212,35.9621893038576,3923.1019579812537,0.34368867207269727,3376.057114080968,Urban,Sandy,9827.053130370701,1,0,0
25.258818572264765,89.28785701567013,498.6025719871506,42.777866712097314,37.09194006133093,1286.7081852039707,13.228549962416857,3595.561598541494,Water Body,Loam,248.57417179002474,0,0,1
8.287790812707232,82.9334731939189,393.70431421545095,44.8982333142192,38.46161811514304,3715.3062888544887,10.266872953415431,3011.9546808726855,Agricultural,Silt,7901.8093019361295,0,1,1
21.45875962415161,91.60553526262595,438.50597947142677,38.42178497083049,44.054295662688915,3360.0957162927516,10.45983517325227,1611.8174852136785,Agricultural,Loam,5388.284088563046,1,0,1
35.941477985740065,88.9425118001822,373.916180467444,34.99160068701772,30.046885490140696,2627.917314028314,4.125484670530846,3375.579416531656,Urban,Sandy,24.609598324534243,1,1,0
23.051936123756914,85.83712686053681,447.717550378053,26.756914979613683,42.226798705463594,1627.2104852301704,5.051945351213597,2286.341611223167,Water Body,Sandy,4296.323506263636,0,0,1
27.64872575630964,72.3729916591382,38.14677165695662,17.011183381561,75.07294618256452,4363.872298224601,13.716260179662115,4160.414014376739,Desert,Silt,7738.588750687454,1,0,1
17.044051879589613,92.24252421643548,464.96579949082275,32.19416269188392,38.91207998603662,2013.9803585601312,9.524369724929702,2855.2857997772558,Urban,Clay,7428.055548710851,1,0,1
30.445749966430114,95.14126197427467,198.20307686282806,25.851147166319727,33.747074212215,1873.3153411211317,0.2543120613968053,3856.180005485218,Forest,Silt,9274.040434691353,0,1,0
30.414722974407336,71.97198859046955,460.80711164022233,25.526942274970306,25.41565297475686,3206.8542571888443,4.911105156119361,4242.5405404965995,Water Body,Peat,6214.405717188634,1,1,1
23.11758538197003,82.15899275356949,37.86641872973778,35.63127758128307,59.99771889576307,4601.6582884958425,8.978148447512536,4105.598201820584,Desert,Sandy,2262.4967873376454,0,0,0
36.304400875097194,75.50777351714463,357.62147856056794,28.909180757899072,87.35861822978211,2540.089593603521,2.220097833549279,2010.5363285904705,Water Body,Peat,7261.828454344514,0,0,1
11.640956228116949,89.88117591534137,367.84437433510226,37.5628153431435,24.72133154109934,3613.4533177721523,1.474366496213858,1843.7828791356596,Forest,Sandy,9812.36294171629,0,0,1
8.491482281797849,88.9272594441363,498.4554446488864,26.945196680561374,63.38608217905193,2284.415124480042,0.8907729862972774,4345.337772621204,Water Body,Sandy,8853.01455149932,1,0,1
30.334588140955784,72.08566849654156,384.4276353449069,19.52590156459688,72.04951323379986,1094.0382550341876,9.458696081273725,715.5007932013408,Urban,Loam,21.17997953072548,1,0,1
31.407510583581594,93.43379086658749,191.28685290780334,28.840425785707396,67.39693254230751,619.7616312919102,4.808961385912728,1397.0189020091839,Urban,Sandy,4317.175859208402,1,1,0
11.486009644496711,73.24821885536207,278.62427580927266,43.530375429760895,90.20985628526809,681.6321824968957,5.60517983646711,605.0476883671063,Water Body,Sandy,2080.32161935796,0,1,0
15.701902155799576,91.12051174379512,183.27546908329512,39.045738873496745,89.31164641668506,106.62857930257897,0.9006055691265846,210.4566408679398,Agricultural,Sandy,4934.85397260409,1,1,0
8.509018537632238,81.25243042921214,98.00932265242906,21.172477652201003,24.584607402276745,2764.5113854405513,11.070282368766488,3079.3052861751426,Water Body,Sandy,3917.987311614146,0,0,0
16.505949712636376,77.51989651318638,124.25116375113676,26.739015049348282,48.87551753789495,655.5298968700224,11.501351808782923,4503.902723035842,Urban,Loam,5621.105754840348,0,1,0
30.421114343641474,72.58893861755219,111.00526713716047,42.83376285661613,73.66638643982022,4328.491704705471,12.4415333306389,647.0800325984433,Desert,Loam,8259.241207935642,1,1,1
23.02085530366479,72.86081342825226,274.40766508160647,18.710971761796994,96.19557243940248,4914.48762334006,9.774950198424245,3978.545127867435,Water Body,Peat,6427.367863395466,1,1,1
18.094772201880353,87.19482608632612,453.0803172659467,22.61850725594808,84.37478371624417,2479.3436339053765,11.599328593465218,1896.6995504024064,Forest,Peat,3579.083618863593,1,0,1
18.78043955228358,83.9624812504665,456.3633130441988,22.866679376156892,34.12714484270555,2248.3697297506637,8.658396163021928,3090.694575717224,Forest,Peat,3380.8435946478567,0,0,1
8.039255145748577,71.54047722788575,27.381888762912755,32.127986269859505,42.33670701978396,1740.3623770358645,7.374555909688317,3818.708636760122,Desert,Silt,2099.808101876095,0,0,0
16.694215299391843,71.26823795271143,39.949700475946756,27.321999591339683,81.08750908989907,3190.1347275467656,3.8971881149388983,3550.3980703393763,Desert,Loam,5154.80707675844,1,1,0
26.747303507499986,70.09700666841096,122.55952858617175,17.396120219888996,57.71798778181405,3040.1354600735854,0.8006629415962557,683.5197600044135,Desert,Loam,8109.547588269353,1,0,0
36.251638870674356,89.56925307383278,127.52972623473747,33.87544363731257,63.784195361772326,1716.9106046362704,4.37732949942489,576.9290356712447,Desert,Clay,10.093732373508413,0,0,0
32.56476398253309,88.64458047164939,47.44458761962556,17.972335935604505,68.71838561405656,1715.8332586825159,10.254393197857809,4620.966856500576,Water Body,Clay,7085.5015720907595,1,0,0
8.684253974720345,69.69449873478268,194.23167058672024,33.192447959372345,28.263321418059153,3224.019166582998,13.902523800150645,397.355750170732,Desert,Clay,5070.5287487961505,0,1,1
34.05825753557034,84.24783219231222,293.8626963456436,30.210251406780774,88.47696267466033,2772.7309111518834,3.8432058920059657,1091.9984615646617,Desert,Peat,8600.412438506815,0,1,1
30.712753985660154,70.455608502038,289.0811002997318,29.810059821759378,89.05075515013817,3592.777138691841,10.047737205193686,2191.737179711567,Agricultural,Sandy,5109.045900238979,0,1,1
